date;state;country;confirmed
2021-08-12;no;Italy;4420429.0
2021-08-13;no;France;
2021-08-13;no;Germany;
2021-08-13;no;Italy;4427827.0
2021-08-14;no;France;
2021-08-14;no;Germany;
2021-08-14;no;Italy;4435008.0
2021-08-15;no;France;
2021-08-15;no;Germany;
2021-08-15;no;Italy;4440669.0
2021-08-16;no;France;
2021-08-16;no;Germany;
2021-08-16;no;Italy;4444338.0
2021-08-17;no;France;
2021-08-17;no;Germany;
2021-08-17;no;Italy;4449606.0
2021-08-18;no;France;
2021-08-18;no;Germany;
2021-08-18;no;Italy;4456765.0
2021-08-19;no;France;
2021-08-19;no;Germany;
2021-08-19;no;Italy;4464005.0
2021-08-20;no;France;
2021-08-20;no;Germany;
2021-08-20;no;Italy;4471225.0
2021-08-21;no;France;
2021-08-21;no;Germany;
2021-08-21;no;Italy;4478691.0
2021-08-22;no;France;
2021-08-22;no;Germany;
2021-08-22;no;Italy;4484613.0
2021-08-23;no;France;
2021-08-23;no;Germany;
2021-08-23;no;Italy;4488779.0
2021-08-24;no;France;
2021-08-24;no;Germany;
2021-08-24;no;Italy;4494857.0
2021-08-25;no;France;
2021-08-25;no;Germany;
2021-08-25;no;Italy;4502396.0
2021-08-26;no;France;
2021-08-26;no;Germany;
2021-08-26;no;Italy;4509611.0
2021-08-27;no;France;
2021-08-27;no;Germany;
2021-08-27;no;Italy;4517434.0
2021-08-28;no;France;
2021-08-28;no;Germany;
2021-08-28;no;Italy;4524292.0
2021-08-29;no;France;
2021-08-29;no;Germany;
2021-08-29;no;Italy;4530246.0
2021-08-30;no;France;
2021-08-30;no;Germany;
2021-08-30;no;Italy;4534499.0
2021-08-31;no;France;
2021-08-31;no;Germany;
2021-08-31;no;Italy;4539991.0
2021-09-01;no;France;
2021-09-01;no;Germany;
2021-09-01;no;Italy;4546487.0
2021-09-02;no;France;
2021-09-02;no;Germany;
2021-09-02;no;Italy;4553241.0
2021-09-03;no;France;
2021-09-03;no;Germany;
2021-09-03;no;Italy;4559970.0
2021-09-04;no;France;
2021-09-04;no;Germany;
2021-09-04;no;Italy;4566126.0
2021-09-05;no;France;
2021-09-05;no;Germany;
2021-09-05;no;Italy;4571440.0
2021-09-06;no;France;
2021-09-06;no;Germany;
2021-09-06;no;Italy;4574787.0
2021-09-07;no;France;
2021-09-07;no;Germany;
2021-09-07;no;Italy;4579502.0
2021-09-08;no;France;
2021-09-08;no;Germany;
2021-09-08;no;Italy;4585423.0
2021-09-09;no;France;
2021-09-09;no;Germany;
2021-09-09;no;Italy;4590941.0
2021-09-10;no;France;
2021-09-10;no;Germany;
2021-09-10;no;Italy;4596558.0
2021-09-11;no;France;
2021-09-11;no;Germany;
2021-09-11;no;Italy;4601749.0
2021-09-12;no;France;
2021-09-12;no;Germany;
2021-09-12;no;Italy;4606413.0
2021-09-13;no;France;
2021-09-13;no;Germany;
2021-09-13;no;Italy;4609205.0
2021-09-14;no;France;
2021-09-14;no;Germany;
2021-09-14;no;Italy;4613214.0
2021-09-15;no;France;
2021-09-15;no;Germany;
2021-09-15;no;Italy;4618040.0
2021-09-16;no;France;
2021-09-16;no;Germany;
2021-09-16;no;Italy;4623155.0
2021-09-17;no;France;
2021-09-17;no;Germany;
2021-09-17;no;Italy;4627699.0
2021-09-18;no;France;
2021-09-18;no;Germany;
2021-09-18;no;Italy;4632275.0
2021-09-19;no;France;
2021-09-19;no;Germany;
2021-09-19;no;Italy;4636111.0
2021-09-20;no;France;
2021-09-20;no;Germany;
2021-09-20;no;Italy;4638516.0
2021-09-21;no;France;
2021-09-21;no;Germany;
2021-09-21;no;Italy;4641890.0
2021-09-22;no;France;
2021-09-22;no;Germany;
2021-09-22;no;Italy;4645853.0
2021-09-23;no;France;
2021-09-23;no;Germany;
2021-09-23;no;Italy;4649906.0
2021-09-24;no;France;
2021-09-24;no;Germany;
2021-09-24;no;Italy;4653696.0
2021-09-25;no;France;
2021-09-25;no;Germany;
2021-09-25;no;Italy;4657215.0
2021-09-26;no;France;
2021-09-26;no;Germany;
2021-09-26;no;Italy;4660314.0
2021-09-27;no;France;
2021-09-27;no;Germany;
2021-09-27;no;Italy;4662087.0
2021-09-28;no;France;
2021-09-28;no;Germany;
2021-09-28;no;Italy;4665049.0
2021-09-29;no;France;
2021-09-29;no;Germany;
2021-09-29;no;Italy;4668261.0
2021-09-30;no;France;
2021-09-30;no;Germany;
2021-09-30;no;Italy;4672355.0
2021-10-01;no;France;
2021-10-01;no;Germany;
2021-10-01;no;Italy;4675758.0
2021-10-02;no;France;
2021-10-02;no;Germany;
2021-10-02;no;Italy;4679067.0
2021-10-03;no;France;
2021-10-03;no;Germany;
2021-10-03;no;Italy;4682034.0
2021-10-04;no;France;
2021-10-04;no;Germany;
2021-10-04;no;Italy;4683646.0
2021-10-05;no;France;
2021-10-05;no;Germany;
2021-10-05;no;Italy;4686109.0
2021-10-06;no;France;
2021-10-06;no;Germany;
2021-10-06;no;Italy;4689341.0
2021-10-07;no;France;
2021-10-07;no;Germany;
2021-10-07;no;Italy;4692274.0
2021-10-08;no;France;
2021-10-08;no;Germany;
2021-10-08;no;Italy;4695291.0
2021-10-09;no;France;
2021-10-09;no;Germany;
2021-10-09;no;Italy;4698038.0
2021-10-10;no;France;
2021-10-10;no;Germany;
2021-10-10;no;Italy;4700316.0
2021-10-11;no;France;
2021-10-11;no;Germany;
2021-10-11;no;Italy;4701832.0
2021-10-12;no;France;
2021-10-12;no;Germany;
2021-10-12;no;Italy;4704318.0
2021-10-13;no;France;
2021-10-13;no;Germany;
2021-10-13;no;Italy;4707087.0
2021-10-14;no;France;
2021-10-14;no;Germany;
2021-10-14;no;Italy;4709753.0
2021-10-15;no;France;
2021-10-15;no;Germany;
2021-10-15;no;Italy;4712482.0
2021-10-16;no;France;
2021-10-16;no;Germany;
2021-10-16;no;Italy;4715464.0
2021-10-17;no;France;
2021-10-17;no;Germany;
2021-10-17;no;Italy;4717899.0
2021-10-18;no;France;
2021-10-18;no;Germany;
2021-10-18;no;Italy;4719493.0
2021-10-19;no;France;
2021-10-19;no;Germany;
2021-10-19;no;Italy;4722188.0
2021-10-20;no;France;
2021-10-20;no;Germany;
2021-10-20;no;Italy;4725887.0
2021-10-21;no;France;
2021-10-21;no;Germany;
2021-10-21;no;Italy;4729678.0
2021-10-22;no;France;
2021-10-22;no;Germany;
2021-10-22;no;Italy;4733557.0
2021-10-23;no;France;
2021-10-23;no;Germany;
2021-10-23;no;Italy;4737462.0
2021-10-24;no;France;
2021-10-24;no;Germany;
2021-10-24;no;Italy;4741185.0
2021-10-25;no;France;
2021-10-25;no;Germany;
2021-10-25;no;Italy;4743720.0
2021-10-26;no;France;
2021-10-26;no;Germany;
2021-10-26;no;Italy;4747773.0
2021-10-27;no;France;
2021-10-27;no;Germany;
2021-10-27;no;Italy;4752368.0
2021-10-28;no;France;
2021-10-28;no;Germany;
2021-10-28;no;Italy;4757231.0
2021-10-29;no;France;
2021-10-29;no;Germany;
2021-10-29;no;Italy;4762563.0
2021-10-30;no;France;
2021-10-30;no;Germany;
2021-10-30;no;Italy;4767440.0
2021-10-31;no;France;
2021-10-31;no;Germany;
2021-10-31;no;Italy;4771965.0
2021-11-01;no;France;
2021-11-01;no;Germany;
2021-11-01;no;Italy;4774783.0
2021-11-02;no;France;
2021-11-02;no;Germany;
2021-11-02;no;Italy;4777614.0
2021-11-03;no;France;
2021-11-03;no;Germany;
2021-11-03;no;Italy;4782802.0
2021-11-04;no;France;
2021-11-04;no;Germany;
2021-11-04;no;Italy;4788704.0
2021-11-05;no;France;
2021-11-05;no;Germany;
2021-11-05;no;Italy;4795465.0
2021-11-06;no;France;
2021-11-06;no;Germany;
2021-11-06;no;Italy;4802225.0
2021-11-07;no;France;
2021-11-07;no;Germany;
2021-11-07;no;Italy;4808047.0
2021-11-08;no;France;
2021-11-08;no;Germany;
2021-11-08;no;Italy;4812594.0
2021-11-09;no;France;
2021-11-09;no;Germany;
2021-11-09;no;Italy;4818705.0
2021-11-10;no;France;
2021-11-10;no;Germany;
2021-11-10;no;Italy;4826738.0
2021-11-11;no;France;
2021-11-11;no;Germany;
2021-11-11;no;Italy;4835435.0
2021-11-12;no;France;
2021-11-12;no;Germany;
2021-11-12;no;Italy;4843957.0
2021-11-13;no;France;
2021-11-13;no;Germany;
2021-11-13;no;Italy;4852496.0
2021-11-14;no;France;
2021-11-14;no;Germany;
2021-11-14;no;Italy;4860061.0
2021-11-15;no;France;
2021-11-15;no;Germany;
2021-11-15;no;Italy;4865260.0
2021-11-16;no;France;
2021-11-16;no;Germany;
2021-11-16;no;Italy;4873075.0
2021-11-17;no;France;
2021-11-17;no;Germany;
2021-11-17;no;Italy;4883242.0
2021-11-18;no;France;
2021-11-18;no;Germany;
2021-11-18;no;Italy;4893887.0
2021-11-19;no;France;
2021-11-19;no;Germany;
2021-11-19;no;Italy;4904441.0
2021-11-20;no;France;
2021-11-20;no;Germany;
2021-11-20;no;Italy;4915981.0
2021-11-21;no;France;
2021-11-21;no;Germany;
2021-11-21;no;Italy;4925688.0
2021-11-22;no;France;
2021-11-22;no;Germany;
2021-11-22;no;Italy;4932091.0
2021-11-23;no;France;
2021-11-23;no;Germany;
2021-11-23;no;Italy;4942135.0
2021-11-24;no;France;
2021-11-24;no;Germany;
2021-11-24;no;Italy;4954585.0
2021-11-25;no;France;
2021-11-25;no;Germany;
2021-11-25;no;Italy;4968341.0
2021-11-26;no;France;
2021-11-26;no;Germany;
2021-11-26;no;Italy;4982022.0
2021-11-27;no;France;
2021-11-27;no;Germany;
2021-11-27;no;Italy;4994891.0
2021-11-28;no;France;
2021-11-28;no;Germany;
2021-11-28;no;Italy;5007818.0
2021-11-29;no;France;
2021-11-29;no;Germany;
2021-11-29;no;Italy;5015790.0
2021-11-30;no;France;
2021-11-30;no;Germany;
2021-11-30;no;Italy;5028547.0
2021-12-01;no;France;
2021-12-01;no;Germany;
2021-12-01;no;Italy;5043620.0
2021-12-02;no;France;
2021-12-02;no;Germany;
2021-12-02;no;Italy;5060430.0
2021-12-03;no;France;
2021-12-03;no;Germany;
2021-12-03;no;Italy;5077445.0
2021-12-04;no;France;
2021-12-04;no;Germany;
2021-12-04;no;Italy;5094072.0
2021-12-05;no;France;
2021-12-05;no;Germany;
2021-12-05;no;Italy;5109082.0
2021-12-06;no;France;
2021-12-06;no;Germany;
2021-12-06;no;Italy;5118576.0
2021-12-07;no;France;
2021-12-07;no;Germany;
2021-12-07;no;Italy;5134318.0
2021-12-08;no;France;
2021-12-08;no;Germany;
2021-12-08;no;Italy;5152264.0
2021-12-09;no;France;
2021-12-09;no;Germany;
2021-12-09;no;Italy;5164780.0
2021-12-10;no;France;
2021-12-10;no;Germany;
2021-12-10;no;Italy;5185270.0
2021-12-11;no;France;
2021-12-11;no;Germany;
2021-12-11;no;Italy;5206305.0
2021-12-12;no;France;
2021-12-12;no;Germany;
2021-12-12;no;Italy;5225517.0
2021-12-13;no;France;
2021-12-13;no;Germany;
2021-12-13;no;Italy;5238221.0
2021-12-14;no;France;
2021-12-14;no;Germany;
2021-12-14;no;Italy;5258886.0
2021-12-15;no;France;
2021-12-15;no;Germany;
2021-12-15;no;Italy;5282076.0
2021-12-16;no;France;
2021-12-16;no;Germany;
2021-12-16;no;Italy;5308180.0
2021-12-17;no;France;
2021-12-17;no;Germany;
2021-12-17;no;Italy;5336795.0
2021-12-18;no;France;
2021-12-18;no;Germany;
2021-12-18;no;Italy;5364852.0
2021-12-19;no;France;
2021-12-19;no;Germany;
2021-12-19;no;Italy;5389155.0
2021-12-20;no;France;
2021-12-20;no;Germany;
2021-12-20;no;Italy;5405360.0
2021-12-21;no;France;
2021-12-21;no;Germany;
2021-12-21;no;Italy;5436143.0
2021-12-22;no;France;
2021-12-22;no;Germany;
2021-12-22;no;Italy;5472469.0
2021-12-23;no;France;
2021-12-23;no;Germany;
2021-12-23;no;Italy;5517054.0
2021-12-24;no;France;
2021-12-24;no;Germany;
2021-12-24;no;Italy;5567644.0
2021-12-25;no;France;
2021-12-25;no;Germany;
2021-12-25;no;Italy;5622431.0
2021-12-26;no;France;
2021-12-26;no;Germany;
2021-12-26;no;Italy;5647313.0
2021-12-27;no;France;
2021-12-27;no;Germany;
2021-12-27;no;Italy;5678112.0
2021-12-28;no;France;
2021-12-28;no;Germany;
2021-12-28;no;Italy;5756412.0
2021-12-29;no;France;
2021-12-29;no;Germany;
2021-12-29;no;Italy;5854428.0
2021-12-30;no;France;
2021-12-30;no;Germany;
2021-12-30;no;Italy;5981428.0
2021-12-31;no;France;
2021-12-31;no;Germany;
2021-12-31;no;Italy;6125683.0
2022-01-01;no;France;
2022-01-01;no;Germany;
2022-01-01;no;Italy;6266939.0
2022-01-02;no;France;
2022-01-02;no;Germany;
2022-01-02;no;Italy;6328076.0
2022-01-03;no;France;
2022-01-03;no;Germany;
2022-01-03;no;Italy;6396110.0
2022-01-04;no;France;
2022-01-04;no;Germany;
2022-01-04;no;Italy;6566947.0
2022-01-05;no;France;
2022-01-05;no;Germany;
2022-01-05;no;Italy;6756035.0
2022-01-06;no;France;
2022-01-06;no;Germany;
2022-01-06;no;Italy;6975465.0
2022-01-07;no;France;
2022-01-07;no;Germany;
2022-01-07;no;Italy;7083762.0
2022-01-08;no;France;
2022-01-08;no;Germany;
2022-01-08;no;Italy;7281297.0
2022-01-09;no;France;
2022-01-09;no;Germany;
2022-01-09;no;Italy;7436939.0
2022-01-10;no;France;
2022-01-10;no;Germany;
2022-01-10;no;Italy;7554344.0
2022-01-11;no;France;
2022-01-11;no;Germany;
2022-01-11;no;Italy;7774863.0
2022-01-12;no;France;
2022-01-12;no;Germany;
2022-01-12;no;Italy;7971068.0
2022-01-13;no;France;
2022-01-13;no;Germany;
2022-01-13;no;Italy;8155645.0
2022-01-14;no;France;
2022-01-14;no;Germany;
2022-01-14;no;Italy;8356514.0
2022-01-15;no;France;
2022-01-15;no;Germany;
2022-01-15;no;Italy;8549450.0
2022-01-16;no;France;
2022-01-16;no;Germany;
2022-01-16;no;Italy;8706915.0
2022-01-17;no;France;
2022-01-17;no;Germany;
2022-01-17;no;Italy;8790302.0
2022-01-18;no;France;
2022-01-18;no;Germany;
2022-01-18;no;Italy;9018425.0
2022-01-19;no;France;
2022-01-19;no;Germany;
2022-01-19;no;Italy;9219391.0
2022-01-20;no;France;
2022-01-20;no;Germany;
2022-01-20;no;Italy;9418256.0
2022-01-21;no;France;
2022-01-21;no;Germany;
2022-01-21;no;Italy;9603856.0
2022-01-22;no;France;
2022-01-22;no;Germany;
2022-01-22;no;Italy;9781191.0
2022-01-23;no;France;
2022-01-23;no;Germany;
2022-01-23;no;Italy;9923678.0
2022-01-24;no;France;
2022-01-24;no;Germany;
2022-01-24;no;Italy;10001344.0
2022-01-25;no;France;
2022-01-25;no;Germany;
2022-01-25;no;Italy;10212621.0
2022-01-26;no;France;
2022-01-26;no;Germany;
2022-01-26;no;Italy;10383561.0
2022-01-27;no;France;
2022-01-27;no;Germany;
2022-01-27;no;Italy;10539601.0
2022-01-28;no;France;
2022-01-28;no;Germany;
2022-01-28;no;Italy;10683948.0
2022-01-29;no;France;
2022-01-29;no;Germany;
2022-01-29;no;Italy;10821375.0
2022-01-30;no;France;
2022-01-30;no;Germany;
2022-01-30;no;Italy;10925485.0
2022-01-31;no;France;
2022-01-31;no;Germany;
2022-01-31;no;Italy;10983116.0
2022-02-01;no;France;
2022-02-01;no;Germany;
2022-02-01;no;Italy;11116422.0
2022-02-02;no;France;
2022-02-02;no;Germany;
2022-02-02;no;Italy;11235745.0
2022-02-03;no;France;
2022-02-03;no;Germany;
2022-02-03;no;Italy;11348701.0
2022-02-04;no;France;
2022-02-04;no;Germany;
2022-02-04;no;Italy;11449601.0
2022-02-05;no;France;
2022-02-05;no;Germany;
2022-02-05;no;Italy;11542793.0
2022-02-06;no;France;
2022-02-06;no;Germany;
2022-02-06;no;Italy;11621736.0
2022-02-07;no;France;
2022-02-07;no;Germany;
2022-02-07;no;Italy;11663338.0
2022-02-08;no;France;
2022-02-08;no;Germany;
2022-02-08;no;Italy;11765767.0
2022-02-09;no;France;
2022-02-09;no;Germany;
2022-02-09;no;Italy;11847436.0
2022-02-10;no;France;
2022-02-10;no;Germany;
2022-02-10;no;Italy;11923631.0
2022-02-11;no;France;
2022-02-11;no;Germany;
2022-02-11;no;Italy;11991109.0
2022-02-12;no;France;
2022-02-12;no;Germany;
2022-02-12;no;Italy;12053330.0
2022-02-13;no;France;
2022-02-13;no;Germany;
2022-02-13;no;Italy;12105675.0
2022-02-14;no;France;
2022-02-14;no;Germany;
2022-02-14;no;Italy;12134451.0
2022-02-15;no;France;
2022-02-15;no;Germany;
2022-02-15;no;Italy;12205474.0
2022-02-16;no;France;
2022-02-16;no;Germany;
2022-02-16;no;Italy;12265343.0
2022-02-17;no;France;
2022-02-17;no;Germany;
2022-02-17;no;Italy;12323398.0
2022-02-18;no;France;
2022-02-18;no;Germany;
2022-02-18;no;Italy;12377098.0
2022-02-19;no;France;
2022-02-19;no;Germany;
2022-02-19;no;Italy;12427773.0
2022-02-20;no;France;
2022-02-20;no;Germany;
2022-02-20;no;Italy;12469975.0
2022-02-21;no;France;
2022-02-21;no;Germany;
2022-02-21;no;Italy;12494459.0
2022-02-22;no;France;
2022-02-22;no;Germany;
2022-02-22;no;Italy;12554596.0
2022-02-23;no;France;
2022-02-23;no;Germany;
2022-02-23;no;Italy;12603758.0
2022-02-24;no;France;
2022-02-24;no;Germany;
2022-02-24;no;Italy;12651251.0
2022-02-25;no;France;
2022-02-25;no;Germany;
2022-02-25;no;Italy;12693320.0
2022-02-26;no;France;
2022-02-26;no;Germany;
2022-02-26;no;Italy;12732680.0
2022-02-27;no;France;
2022-02-27;no;Germany;
2022-02-27;no;Italy;12764558.0
2022-02-28;no;France;
2022-02-28;no;Germany;
2022-02-28;no;Italy;12782836.0
2022-03-01;no;France;
2022-03-01;no;Germany;
2022-03-01;no;Italy;12829972.0
2022-03-02;no;France;
2022-03-02;no;Germany;
2022-03-02;no;Italy;12867918.0
2022-03-03;no;France;
2022-03-03;no;Germany;
2022-03-03;no;Italy;12910506.0
2022-03-04;no;France;
2022-03-04;no;Germany;
2022-03-04;no;Italy;12948859.0
2022-03-05;no;France;
2022-03-05;no;Germany;
2022-03-05;no;Italy;12990223.0
2022-03-06;no;France;
2022-03-06;no;Germany;
2022-03-06;no;Italy;13026112.0
2022-03-07;no;France;
2022-03-07;no;Germany;
2022-03-07;no;Italy;13048774.0
2022-03-08;no;France;
2022-03-08;no;Germany;
2022-03-08;no;Italy;13109527.0
2022-03-09;no;France;
2022-03-09;no;Germany;
2022-03-09;no;Italy;13159342.0
2022-03-10;no;France;
2022-03-10;no;Germany;
2022-03-10;no;Italy;13214498.0
2022-03-11;no;France;
2022-03-11;no;Germany;
2022-03-11;no;Italy;13268459.0
2022-03-12;no;France;
2022-03-12;no;Germany;
2022-03-12;no;Italy;13323179.0
2022-03-13;no;France;
2022-03-13;no;Germany;
2022-03-13;no;Italy;13373207.0
2022-03-14;no;France;
2022-03-14;no;Germany;
2022-03-14;no;Italy;13402905.0
2022-03-15;no;France;
2022-03-15;no;Germany;
2022-03-15;no;Italy;13489319.0
2022-03-16;no;France;
2022-03-16;no;Germany;
2022-03-16;no;Italy;13563466.0
2022-03-17;no;France;
2022-03-17;no;Germany;
2022-03-17;no;Italy;13645834.0
2022-03-18;no;France;
2022-03-18;no;Germany;
2022-03-18;no;Italy;13724411.0
2022-03-19;no;France;
2022-03-19;no;Germany;
2022-03-19;no;Italy;13800179.0
2022-03-20;no;France;
2022-03-20;no;Germany;
2022-03-20;no;Italy;13861743.0
2022-03-21;no;France;
2022-03-21;no;Germany;
2022-03-21;no;Italy;13895188.0
2022-03-22;no;France;
2022-03-22;no;Germany;
2022-03-22;no;Italy;13992092.0
2022-03-23;no;France;
2022-03-23;no;Germany;
2022-03-23;no;Italy;14070450.0
2022-03-24;no;France;
2022-03-24;no;Germany;
2022-03-24;no;Italy;14153098.0
2022-03-25;no;France;
2022-03-25;no;Germany;
2022-03-25;no;Italy;14229495.0
2022-03-26;no;France;
2022-03-26;no;Germany;
2022-03-26;no;Italy;14304111.0
2022-03-27;no;France;
2022-03-27;no;Germany;
2022-03-27;no;Italy;14364723.0
2022-03-28;no;France;
2022-03-28;no;Germany;
2022-03-28;no;Italy;14396283.0
2022-03-29;no;France;
2022-03-29;no;Germany;
2022-03-29;no;Italy;14496579.0
2022-03-30;no;France;
2022-03-30;no;Germany;
2022-03-30;no;Italy;14567990.0
2022-03-31;no;France;
2022-03-31;no;Germany;
2022-03-31;no;Italy;14642354.0
2022-04-01;no;France;
2022-04-01;no;Germany;
2022-04-01;no;Italy;14719394.0
2022-04-02;no;France;
2022-04-02;no;Germany;
2022-04-02;no;Italy;14790806.0
2022-04-03;no;France;
2022-04-03;no;Germany;
2022-04-03;no;Italy;14845815.0
2022-04-04;no;France;
2022-04-04;no;Germany;
2022-04-04;no;Italy;14877144.0
2022-04-05;no;France;
2022-04-05;no;Germany;
2022-04-05;no;Italy;14966058.0
2022-04-06;no;France;
2022-04-06;no;Germany;
2022-04-06;no;Italy;15035943.0
2022-04-07;no;France;
2022-04-07;no;Germany;
2022-04-07;no;Italy;15106066.0
2022-04-08;no;France;
2022-04-08;no;Germany;
2022-04-08;no;Italy;15173707.0
2022-04-09;no;France;
2022-04-09;no;Germany;
2022-04-09;no;Italy;15238128.0
2022-04-10;no;France;
2022-04-10;no;Germany;
2022-04-10;no;Italy;15292048.0
2022-04-11;no;France;
2022-04-11;no;Germany;
2022-04-11;no;Italy;15320753.0
2022-04-12;no;France;
2022-04-12;no;Germany;
2022-04-12;no;Italy;15404809.0
2022-04-13;no;France;
2022-04-13;no;Germany;
2022-04-13;no;Italy;15467395.0
2022-04-14;no;France;
2022-04-14;no;Germany;
2022-04-14;no;Italy;15533012.0
2022-04-15;no;France;
2022-04-15;no;Germany;
2022-04-15;no;Italy;15595302.0
2022-04-16;no;France;
2022-04-16;no;Germany;
2022-04-16;no;Italy;15659835.0
2022-04-17;no;France;
2022-04-17;no;Germany;
2022-04-17;no;Italy;15712088.0
2022-04-18;no;France;
2022-04-18;no;Germany;
2022-04-18;no;Italy;15730676.0
2022-04-19;no;France;
2022-04-19;no;Germany;
2022-04-19;no;Italy;15758002.0
2022-04-20;no;France;
2022-04-20;no;Germany;
2022-04-20;no;Italy;15858442.0
2022-04-21;no;France;
2022-04-21;no;Germany;
2022-04-21;no;Italy;15934437.0
2022-04-22;no;France;
2022-04-22;no;Germany;
2022-04-22;no;Italy;16008181.0
2022-04-23;no;France;
2022-04-23;no;Germany;
2022-04-23;no;Italy;16079209.0
2022-04-24;no;France;
2022-04-24;no;Germany;
2022-04-24;no;Italy;16136057.0
2022-04-25;no;France;
2022-04-25;no;Germany;
2022-04-25;no;Italy;16161339.0
2022-04-26;no;France;
2022-04-26;no;Germany;
2022-04-26;no;Italy;16191323.0
2022-04-27;no;France;
2022-04-27;no;Germany;
2022-04-27;no;Italy;16279754.0
2022-04-28;no;France;
2022-04-28;no;Germany;
2022-04-28;no;Italy;16349788.0
2022-04-29;no;France;
2022-04-29;no;Germany;
2022-04-29;no;Italy;16409183.0
2022-04-30;no;France;
2022-04-30;no;Germany;
2022-04-30;no;Italy;16463200.0
2022-05-01;no;France;
2022-05-01;no;Germany;
2022-05-01;no;Italy;16504791.0
2022-05-02;no;France;
2022-05-02;no;Germany;
2022-05-02;no;Italy;16523859.0
2022-05-03;no;France;
2022-05-03;no;Germany;
2022-05-03;no;Italy;16586268.0
2022-05-04;no;France;
2022-05-04;no;Germany;
2022-05-04;no;Italy;16633911.0
2022-05-05;no;France;
2022-05-05;no;Germany;
2022-05-05;no;Italy;16682626.0
2022-05-06;no;France;
2022-05-06;no;Germany;
2022-05-06;no;Italy;16726990.0
2022-05-07;no;France;
2022-05-07;no;Germany;
2022-05-07;no;Italy;16767773.0
2022-05-08;no;France;
2022-05-08;no;Germany;
2022-05-08;no;Italy;16798998.0
2022-05-09;no;France;
2022-05-09;no;Germany;
2022-05-09;no;Italy;16816419.0
2022-05-10;no;France;
2022-05-10;no;Germany;
2022-05-10;no;Italy;16872618.0
2022-05-11;no;France;
2022-05-11;no;Germany;
2022-05-11;no;Italy;16915301.0
2022-05-12;no;France;
2022-05-12;no;Germany;
2022-05-12;no;Italy;16954784.0
2022-05-13;no;France;
2022-05-13;no;Germany;
2022-05-13;no;Italy;16993813.0
2022-05-14;no;France;
2022-05-14;no;Germany;
2022-05-14;no;Italy;17030147.0
2022-05-15;no;France;
2022-05-15;no;Germany;
2022-05-15;no;Italy;17057873.0
2022-05-16;no;France;
2022-05-16;no;Germany;
2022-05-16;no;Italy;17071649.0
2022-05-17;no;France;
2022-05-17;no;Germany;
2022-05-17;no;Italy;17116550.0
2022-05-18;no;France;
2022-05-18;no;Germany;
2022-05-18;no;Italy;17147477.0
2022-05-19;no;France;
2022-05-19;no;Germany;
2022-05-19;no;Italy;17178199.0
2022-05-20;no;France;
2022-05-20;no;Germany;
2022-05-20;no;Italy;17205017.0
2022-05-21;no;France;
2022-05-21;no;Germany;
2022-05-21;no;Italy;17229263.0
2022-05-22;no;France;
2022-05-22;no;Germany;
2022-05-22;no;Italy;17247552.0
2022-05-23;no;France;
2022-05-23;no;Germany;
2022-05-23;no;Italy;17257573.0
2022-05-24;no;France;
2022-05-24;no;Germany;
2022-05-24;no;Italy;17288287.0
2022-05-25;no;France;
2022-05-25;no;Germany;
2022-05-25;no;Italy;17312432.0
2022-05-26;no;France;
2022-05-26;no;Germany;
2022-05-26;no;Italy;17333299.0
